Hotel Pankaj Palace,HTLGBO1000017200,Hotel,Near Mahakoshal Hospital/ Staduim Road,Jabalpur,Madhya Pradesh,India,regular,0,23.1639205,79.9263994
Hotel Raj,HTLGBO1000086216,Hotel,Civil Line/ Railway Station Road/ Gorakhpur Ho/ Gorakhpur - 273001,Gorakhpur,Uttar Pradesh,India,regular,0,26.7448496,83.3655823
Hotel Princess,HTLGBO1000002971,Hotel,27 B/1 Gandhi Road/ Darjeeling,Darjeeling,West Bengal,India,regular,1,27.0391872,88.2658727
Hotel Prestige,HTLGBO1000039220,Hotel,Above GPO/ La Denla Road,Darjeeling,West Bengal,India,regular,1,27.0398589,88.2654828
Hotel Pawan International,HTLGBO1000054408,Hotel,Opp. New Bus Stand Main Sumerpur Road,Pali,Rajasthan,India,regular,0,25.7227599,73.6094662
Hotel Prafful Palace,HTLGBO1000053700,Hotel,Front of PapMochani Temple,Pushkar,Rajasthan,India,regular,1,26.489749,74.5510856
Hotel Raj Mandir,HTLGBO1000061692,Hotel,Kotri Para/Inside Fort,Jaisalmer,Rajasthan,India,regular,1,26.9157487,70.9083443
Hotel Palace Inn,HTLGBO1000070554,Hotel,Hotel Palace Inn/ Palace compound West/Agartala/Tripura(west),Agartala,Tripura,India,regular,1,23.8368023,91.2830851
Hotel Prince,HTLGBO1000062692,Hotel,Gandhi Market/ Yamunanagar,Yamunanagar,Haryana,India,regular,1,30.1245718,77.2897197
Hotel Radhe Inn,HTLGBO1000045928,Hotel,4th Floor/ Radhey Corner Complex/ Nr. Vatva GIDC/ Lalgebi Circle/ S P Ring Road/ Hathijan/ Ahmedabad,Ahmedabad,Gujarat,India,regular,2,22.95791164,72.65655979
Hotel Raj Comforts,HTLGBO1000015412,Hotel,No.41/NR Layout/ MurgeshPalya/Wind Tunnel Road/ HAL airport/Bangalore,Bangalore,Karnataka,India,regular,3,12.9554591,77.6510458
Hotel Pandurang International Kumta,HTLGBO1000083164,Hotel,National Highway 66/ Near Hegda Cross,Gokarna,Karnataka,India,regular,1,13.5649755,74.7003731
Hotel Paras,HTLGBO1000007289,Hotel,National Highway 21/ Sauli Khad/Gurudwara Road,Mandi,Himachal Pradesh,India,regular,0,31.69863687,76.94865199
Hotel President,HTLGBO1000005286,Hotel,Prabhu Complex/ Opp. Congress Karyalay,Porbandar,Gujarat,India,regular,3,21.6383162,69.61248282
Hotel President Park,HTLGBO1000012458,Hotel,By Pass road/Opposite Sahara City/Near Sampath Hill/ Bicholi Mardana/ Indore/ Madhya pradesh,Indore,Madhya Pradesh,India,regular,2,22.7195687,75.8577258
Hotel Radiance,HTLGBO1000025676,Hotel,Pragati Path/Chittorgarh Road/Near Gram Bharti,Bhilwara,Rajasthan,India,regular,0,25.3172708,74.6325558
Hotel Presidency,HTLGBO1000000692,Hotel,NO-22/ SADAHALLI GATE AND ROAD/ SETTIGERE VILLAGE/ INTERNATIONAL AIRPORT ROAD NORTH BANGALORE NEAR ITC FACTORY.,Bangalore,Karnataka,India,regular,3,13.1933585,77.6455922
Hotel Raj Palace,HTLGBO1000065794,Hotel,A.T. Road/ Marwaripatty  Dibrugarh  786001 (Assam)/ India,Dibrugarh,Assam,India,regular,0,27.4728327,94.9119621
Hotel Raghavendra Residency,HTLGBO1000077128,Hotel,Annavaram/ East Godavari  533406/ Opposite High School/ Opposite Temple Toll Gate,Annavaram,Andhra Pradesh,India,regular,0,17.2792947,82.3967108
Hotel Rainbow Residency,HTLGBO1000011470,BnB,P.V.K PLAZA/ Near Malligi Tourist Home/  Hampi Road/ HOSPET.  Bellary dist,Hospet,Karnataka,India,regular,1,15.2688542,76.3909241
Hotel Park View,HTLGBO1000005295,Hotel,Udyan Path/ Sector 24B/ Chandigarh,Chandigarh,Punjab,India,regular,3,30.731287,76.76467896
Hotel Prince Gardens,HTLGBO1000002420,Hotel,28/ Kalingarayan Street/Ramnagar/Gandhipuram.,Coimbatore,Tamil Nadu,India,regular,3,11.01261946,76.96628925
Hotel Piccadily,HTLGBO1000007624,Hotel,The Mall/National Highway 21/ Manali,Manali,Himachal Pradesh,India,regular,3,32.23963931,77.18854284
Hotel Pradhan,HTLGBO1000031544,Hotel,Above Parking Plaza.,Namchi,Sikkim,India,regular,0,27.166996,88.3652122
Hotel Poddar Regency,HTLGBO1000011586,Hotel,Poddar Tower/ Shastri Nagar/Near ICICI Bank,Dhanbad,Jharkhand,India,regular,0,23.7956531,86.4303859
Hotel Priyadarshani AC Dormitory (Male Only),HTLGBO1000038954,Lodge,Kalpana Cinemas Bldg/ LBS Marg/ Off.BKC/ Kurla(W),Mumbai,Maharashtra,India,regular,0,19.0774925,72.8785958
Hotel Padmini Niwas,HTLGBO1000004366,Hotel,148/ Sadulganj,Bikaner,Rajasthan,India,regular,3,28.01764115,73.33678011
Hotel Paras,HTLGBO1000047948,Hotel,Parijat Chowk/ near neelam cinema/  Railway road/ Hisar/ Haryana-125001,Hisar,Haryana,India,regular,1,29.049537,75.5742467
Hotel Prasad,HTLGBO1000076388,Hotel,near salvi stop/opposite j.k.files,Ratnagiri,Maharashtra,India,regular,1,16.990215,73.3120233
Hotel Pushpakdham,HTLGBO1000009887,Hotel,Patel Road/ Pachmarhi,Pachmarhi,Madhya Pradesh,India,regular,2,22.47248983,78.43556869
Hotel Panchsheel,HTLGBO1000006382,Hotel,C-1/ Panchsheel Colony/ Purani Chungi/,Jaipur,Rajasthan,India,gostays,3,26.89766816,75.75686897
Hotel Park Inn,HTLGBO1000008315,Hotel,Next to New Panvel Flyover Near Vijay Sales Old Mumbai-Pune Highway Panvel,Panvel,Maharashtra,India,regular,1,18.99447443,73.11530842
Hotel Peacock Holiday Resort,HTLGBO1000001444,Resort,Panchkund Road/ Pushkar,Pushkar,Rajasthan,India,regular,3,26.48522312,74.56398767
Hotel Radhe,HTLGBO1000095426,Hotel,majethi,Surendranagar,Gujarat,India,regular,0,23.0926465,71.8867788
HOTEL PALBHEU,HTLGBO1000027392,Hotel,tibet road,Gangtok,Sikkim,India,regular,2,27.3357155,88.6155002
Hotel Rajdeep,HTLGBO1000058732,Hotel,Plot No. 171/2-3/ Dispensary Gate Attawa Chowk/ Attawa/ Chandigarh Sector 42b/ Chandigarh,Chandigarh,Punjab,India,regular,0,30.7256005,76.7473592
HOTEL RADHA RESIDENCY,HTLGBO1000089096,Resort,Situated at Radha Bhawan Estate/ Library/,Mussoorie,Uttarakhand,India,regular,0,30.45793888,78.05558984
Hotel Pooja,HTLGBO1000054612,Hotel,Parasia Road/ Chhindwara,Chhindwara,Madhya Pradesh,India,regular,0,22.0599038,79.0531379
Hotel Pearl,HTLGBO1000002466,Hotel,Near Hunuman Mandir Main Road Ranchi,Ranchi,Jharkhand,India,regular,2,23.36756074,85.32491173
Hotel Raj Darbar,HTLGBO1000056132,Hotel,Railway Station Bazar Etawah Uttar Pradesh India,Etawah,Uttar Pradesh,India,regular,0,26.8117116,79.0046898
Hotel Praveen International,HTLGBO1000065388,Hotel,near vitalwadi/railway station/ulhasnagar,Ulhas Nagar,Maharashtra,India,regular,0,19.2215115,73.1644628
Hotel Pearlinn,HTLGBO1000014586,Hotel,Opp. Air Port / Wardha Road / Nagpur,Nagpur,Maharashtra,India,regular,1,21.148373,79.0715671
Hotel Padmini,HTLGBO1000064080,Hotel,Mcleod Ganj Road/ Kotwali Bazar Dharamsala/ Dharamshala - 176215/ Near Stadium/Kotwali Bazar,Dharmsala,Himachal Pradesh,India,regular,0,32.2425758,76.3212781
Hotel Raj Regency,HTLGBO1000056030,Hotel,Opp Railway Station/ ByPass Road/ Kharagjeet Nagar/ Mainpuri/ Uttar Pradesh 205001,Mainpuri,Uttar Pradesh,India,regular,0,27.216873,79.0351065
Hotel Pyramid,HTLGBO1000074108,Hotel,Near Essar Petrol Pump/ Above Nanda Automobiles (Maruti Suzuki)/ Saij-/ Gujarat State Highway 41/ G.I.D.C. Estate/ Kalol/ Gujarat 382721,Gandhinagar,Gujarat,India,regular,2,23.2239595,72.5101301
Hotel Raj Palace,HTLGBO1000061112,Hotel,Near Railway Station/ Kumariya Viran/ Neemuch/ Madhya Pradesh,Neemuch,Madhya Pradesh,India,regular,1,24.4763852,74.8624092
Hotel Pineridge,HTLGBO1000003030,Hotel,19/ Nehru Road/ Darjeeling/Near Mall,Darjeeling,West Bengal,India,regular,0,27.0444583,88.2636833
Hotel Raj Towers,HTLGBO1000007205,Hotel,Governor Peta/Congress Office Road/,Vijayawada,Andhra Pradesh,India,regular,3,16.5115964,80.6277973
Hotel Park Plaza,HTLGBO1000001761,Hotel,Opposite Azad Maidan/Ormuz Road/ Panjim,Goa,Goa,India,regular,3,15.50036501,73.82656491
Hotel Pradeep Palace,HTLGBO1000064556,Hotel,Infront of Indralok Cinema/ Gas Godam Lane,Gorakhpur,Uttar Pradesh,India,regular,0,26.7672962,83.3411318
Hotel Pratham,HTLGBO1000074406,Hotel,District Hospital Road/ Lakhimpur,Lakhimpur,Uttar Pradesh,India,regular,0,27.9460589,80.7833035
Hotel Radha Prasad,HTLGBO1000009804,Hotel,Near Anna Statue/ Tiruchengode,Tiruchengode,Tamil Nadu,India,regular,2,11.3805699,77.89489
Hotel Palak Residency,HTLGBO1000055466,Hotel,8-4-315/2/ Erragadda/ Hyderabad - 500018,Hyderabad,Andhra Pradesh,India,regular,2,17.4584365,78.4329018
Hotel Purulia Inn,HTLGBO1000077808,Hotel,NH 32/ Dulmi P,Purulia,West Bengal,India,regular,0,23.3320779,86.365208
Hotel Princess,HTLGBO1000076746,Hotel,22-2-48/ Muniswamy Naidu StreetGandhi Chowk/ Tenali,Vijayawada,Andhra Pradesh,India,regular,0,15.9128998,79.7399875
Hotel Palm Greens,HTLGBO1000014760,Hotel,J-295/ Saket/New Delhi-110017/ India,Delhi,Delhi,India,regular,3,28.5221074,77.2153169
Hotel President,HTLGBO1000055348,Hotel,S.C.O. 22/ Madhya Marg/ Sector 26/ Chandigarh,Chandigarh,Punjab,India,regular,3,30.7275172,76.80404761
Hotel Park Inn,HTLGBO1000032264,Hotel,NEAR RPF BAIREK MANDUADIH RAILWAY STATION VARANSI,Varanasi,Uttar Pradesh,India,regular,2,25.2948299,82.9718443
Hotel Park Inn,HTLGBO1000021330,Hotel,Opposite railway station/37/ Geetha Hall Road/,Coimbatore,Tamil Nadu,India,regular,3,10.9979088,76.96926
Hotel PVR,HTLGBO1000059840,Hotel,Plot No 104/ Sector 45/a/ Burial/ Chandigarh,Chandigarh,Punjab,India,regular,0,30.710482,76.759886
Hotel Rajesh International,HTLGBO1000060514,Hotel,Brindavan Colony/ Nellore/ Andhra Pradesh 524001,Nellore,Andhra Pradesh,India,regular,1,14.4425987,79.986456
Hotel Rajdhani,HTLGBO1000073312,Hotel,M. G. Road/ Near US Pizza/ Porbandar,Porbandar,Gujarat,India,regular,1,21.63956862,69.60997553
Hotel Prince,HTLGBO1000016696,Hotel,2nd floor/ Razdan Mansion/ Inside medical market/ Opp. Gandhi Hospital/ Jodhpur/ Rajasthan,Jodhpur,Rajasthan,India,regular,1,26.28510799,73.01694808
Hotel Pandit Palace,HTLGBO1000007046,Hotel,Bishembar Nagar/ Khayam Road,Srinagar,Jammu and Kashmir,India,regular,3,34.08232332,74.82101691
Hotel Raj Niwas,HTLGBO1000009536,Palace,16 Lal Ghat/Pichhola Lake/ behind Jagdish temple/Udaipur,Udaipur,Rajasthan,India,regular,3,24.58,73.68
Hotel Pavitra Inn,HTLGBO1000022170,BnB,29/ City Station Road/ Mid Railway and Bus Station,Udaipur,Rajasthan,India,regular,0,24.56918922,73.69883984
Hotel Palace,HTLGBO1000012644,Hotel,787/ Badi Omti/ Near Clock Tower,Jabalpur,Madhya Pradesh,India,regular,0,23.169457,79.9400593
Hotel Padmini,HTLGBO1000015116,Hotel,Sigra road/ Mahmoorganj,Varanasi,Uttar Pradesh,India,regular,2,25.30753946,82.98349888
Hotel Preeti Executive,HTLGBO1000057936,Hotel,P 8/1/ NH-4// Rahimatpur Rd/ Old MIDC/ Manik Nagar/ Satara/ Maharashtra 415004,Satara,Maharashtra,India,regular,3,17.6720112,74.028001
Hotel Rahul,HTLGBO1000021052,Hotel,Near S T Bus Stand/ Ganeshpeth,Nagpur,Maharashtra,India,regular,3,21.1391452,79.0959836
Hotel Pablas International,HTLGBO1000005129,Hotel,12 A / 22/ W.E.A./Saraswati Marg/ Karol Bagh/,Delhi,Delhi,India,regular,3,28.6471514,77.1877684
HOTEL PRATHAM,HTLGBO1000058016,Hotel,560/61/ South Sadar Bazar/ Near CP Office/ Solapur/ Maharashtra 413003,Solapur,Maharashtra,India,regular,0,18.506718,73.8852827
Hotel Raj Mahal,HTLGBO1000006784,Hotel,A.T. Road,Guwahati,Assam,India,regular,4,26.1816884,91.7482538
Hotel Park Palace,HTLGBO1000009292,Hotel,Opp. Gurudwara/ Ganj,Ajmer,Rajasthan,India,regular,2,26.46501341,74.62985485
Hotel Raj Vilas,HTLGBO1000071962,Hotel,Jalsar Road/ B Deoghar Ho/ Deoghar-Jharkhand - 814112,Deoghar,Jharkhand,India,regular,0,24.4763201,86.6913222
Hotel Prashant,HTLGBO1000001251,Hotel,Near Anashakti Ashram/ Kausani,Kausani,Uttarakhand,India,regular,2,29.84429446,79.60128162
Hotel Pisals,HTLGBO1000026844,Hotel,Hotel Pisals/ 29/ Malviya Nagar/ New Market/ Bhopal,Bhopal,Madhya Pradesh,India,regular,1,23.23739047,77.40149394
Hotel President,HTLGBO1000001884,Hotel,Panjpula Road/ Gandhi Chowk//,Dalhousie,Himachal Pradesh,India,regular,3,32.530628,75.9731073
Hotel prakshi palace,HTLGBO1000053706,Hotel,near bus stand /unao road,Datia,Madhya Pradesh,India,regular,0,25.6653262,78.4609393
Hotel Palash Residency,HTLGBO1000005603,Hotel,Omran Infrastructure and Hospitalities Pvt. Ltd. Tirath Mansion/5 Main Road,Ranchi,Jharkhand,India,regular,0,23.3485703,85.328647
Hotel Raj Tilak,HTLGBO1000055698,Hotel,1st Floor tulip Tower/above pakwan dinning hall/opp.V.S. hospital/ellisbridge/ahmedabad,Ahmedabad,Gujarat,India,regular,1,23.0262331,72.5623124
HOTEL QUEENS HEART,HTLGBO1000033726,Hotel,namnang road/gangtok/ sikkim,Gangtok,Sikkim,India,regular,0,27.3306706,88.6111908
Hotel Raja Galaxy,HTLGBO1000080248,Hotel,No.124/ 3rd Floor/ 3rd Main Road/ 100ft Road/ 3rd PH/ Jp Nagar/ Opposite To Jayadeva Hospital/ Near East End Circle/,Bangalore,Karnataka,India,regular,0,12.910491,77.5857168
Hotel Queens Inn,HTLGBO1000005524,Hotel,873-D/ A-Block/ Sushant Lok Phase-I,Gurgaon,Haryana,India,regular,2,28.4727033,77.0796055
Hotel Panjab lodging,HTLGBO1000054538,Hotel,Near Railway Station Nanded,Nanded,Maharashtra,India,regular,0,19.1605101,77.3105445
Hotel Peninsula Grand,HTLGBO1000083160,Hotel,Sakinaka Junction/ Mumbai - 400072,Mumbai,Maharashtra,India,regular,4,19.1024144,72.888717
Hotel Pearl Regency,HTLGBO1000041816,Hotel,Pearl Regency/ Kadru/Ranchi,Ranchi,Jharkhand,India,regular,0,23.3509521,85.3154878
Hotel Prince Palace,HTLGBO1000048288,Hotel,1st/ Silver Complex/ Opp. Baroda Express Highway/ N. H. No. 8/ CTM/ Ahmedabad,Ahmedabad,Gujarat,India,regular,1,22.98845099,72.62831684
Hotel Pineridge,HTLGBO1000005381,Hotel,Numnung Road /Gangtok/Near MG Murg,Gangtok,Sikkim,India,regular,2,27.3231074,88.6113699
Hotel Raj Palace,HTLGBO1000028608,Hotel,Nh-3/ A B Road And Dholpur Highway/ Morena Ho/ Morena - 476001,Morena,Madhya Pradesh,India,regular,0,26.5,78
Hotel Pannadhay Palace,HTLGBO1000013564,Hotel,opp. Lake palace main gate/palace road/ rangniwas/ udaipur,Udaipur,Rajasthan,India,regular,0,24.5772967,73.6815602
Hotel Paradise,HTLGBO1000013315,Hotel,Vivekananda Road/ Yadavagiri/ Mysore/ Karnataka 570020,Mysore,Karnataka,India,regular,3,12.3264707,76.6405391
Hotel Platinum Inn,HTLGBO1000002222,Hotel,Besides Paldi Police Station/ Anjali Cross Roads/ Vasna/ Paldi,Ahmedabad,Gujarat,India,regular,3,23.0055864,72.55289535
Hotel Paradise International,HTLGBO1000039190,Hotel,A-272/Block-B/ Mahipalpur/ National Highway No 8/ Near I.G.I Airport,Delhi,Delhi,India,regular,1,28.54826605,77.12644763
Hotel Parth,HTLGBO1000009045,Hotel,Kamothe Bus Stop Mumbai Pune Highway,Navi Mumbai,Maharashtra,India,regular,2,19.025323,73.0952223
Hotel Perfect Residency,HTLGBO1000070996,Hotel,482/A/1 Plot No 8/ Old p.b road/ Ruikar Colony/Opposite Ruikar Colony,Kolhapur,Maharashtra,India,regular,0,16.7059815,74.2580518
Hotel palace,HTLGBO1000053252,Hotel,Old Hospital Road Near Railway Station Bathinda Punjab - 151001 India/ India,Bathinda,Punjab,India,regular,1,30.21327522,74.93401858
Hotel Plaza,HTLGBO1000003357,Hotel,70(0)/ Central Avenue Road/ Near Ambedkar Garden/Chembur (E)/ Mumbai/ Maharashtra,Mumbai,Maharashtra,India,regular,2,19.06078432,72.89995166
Hotel Peace Inn,HTLGBO1000073926,Hotel,Nowpora/ Near Sun Shine Public School/ Nowpora/ Srinagar - 190003,Srinagar,Jammu and Kashmir,India,regular,0,34.0953008,74.8331674
Hotel Payal,HTLGBO1000090908,Hotel,Opp. Central Bus Stand/ City Station Road/ Udiapole/,Udaipur,Rajasthan,India,regular,0,24.585445,73.712479
Hotel Princess,HTLGBO1000035400,Hotel,512/ Near Railway Station/ Old National Highway No.8/ GIDC Industrial Estate/ Ankleshwar/,Anklesvar,Gujarat,India,regular,2,21.62524223,73.00209045
Hotel PVK Grand,HTLGBO1000042142,Hotel,80/ Thadikombu road/ Dindigul,Dindigul,Tamil Nadu,India,regular,3,10.37406641,77.96787523
Hotel Rajdarbar,HTLGBO1000001971,Hotel,Opp. Golden Temple Near Guru Ram Das Sarai,Amritsar,Punjab,India,regular,2,31.6246005,74.8743655
HOTEL RAINBOW REGENCY,HTLGBO1000065132,Hotel,208/ 2nd Floor/ Ozone Plaza/ Bank More Road/ Bank More/ Dhanbad - 826001/ Beside SBI Bank,Dhanbad,Jharkhand,India,regular,1,23.7880937,86.418098
Hotel Rajat Grand,HTLGBO1000016906,Hotel,D 57/60/ B-1K/ Sigra Siddhgiri Bagh Road,Varanasi,Uttar Pradesh,India,regular,2,25.3108119,82.9900146
Hotel Palacio De Diu,HTLGBO1000025364,Hotel,Fort Road/ Near Muncipal Council Diu/ Parsiwada Diu,Diu,Gujarat,India,regular,2,20.71522839,70.99372791
Hotel Raj Darbar,HTLGBO1000068426,Hotel,District board (D.B) Road/ saharsa,Saharsa,Bihar,India,regular,0,25.8834961,86.6006249
Hotel Paris,HTLGBO1000053930,Hotel,SCO -  244-45-46/ New Road/ Hamirpur/ Uttar Pradesh,Chitrakoot,Uttar Pradesh,India,regular,0,25.9548043,80.1526271
Hotel Raghu Chhaya,HTLGBO1000032274,Hotel,NH-76A/ Ahmedabad-Ambaji Highway/ Sabarkanta District / Near Police Station/ Khedbrahma- 383255,Ahmedabad,Gujarat,India,regular,3,24.028333,73.041389
Hotel Pandey Lodge / Munsiyari,HTLGBO1000053496,Resort,Munsyari- Madkot Road/ View Point/ Munsyari/ Pithoragarh/ Uttarakhand 262554,Pithoragarh,Uttarakhand,India,regular,1,30.0715174,80.2373401
Hotel Prince,HTLGBO1000005861,Hotel,The Mall / Near Library Bazaar,Mussoorie,Uttarakhand,India,regular,2,30.46050311,78.06563882
Hotel radhika Palace,HTLGBO1000050208,Hotel,Naryan Chawl Corner/Station Road,Parbhani,Maharashtra,India,regular,0,19.2609695,76.7747511
Hotel Pritam,HTLGBO1000015472,Hotel,Gandhibagh / Agrasen Square/ Central Avenue/ Nagpur,Nagpur,Maharashtra,India,regular,0,21.15061788,79.10425051
Hotel Raj,HTLGBO1000001376,Hotel,8495/ Arakashan Road / Paharganj. 5 Minutes Walk to New Delhi Railway Station. New Delhi,Delhi,Delhi,India,regular,3,28.6458711,77.2155578
HOTEL PRESIDENT,HTLGBO1000060878,Hotel,Golghar/ Gorakhpur - 273001 U.P./ India,Gorakhpur,Uttar Pradesh,India,regular,3,26.7512143,83.3762678
Hotel Pearl,HTLGBO1000047048,Hotel,1286B/ J.M. Road/ shivaji nagar/ Opposite Bal Gandharva,Pune,Maharashtra,India,regular,0,18.5229284,73.84845175
Hotel Rajat,HTLGBO1000030654,Hotel,Birla Road/ Near Ramlila Ground Parking/,Haridwar,Uttarakhand,India,regular,0,29.9505108,78.1632744
Hotel Panchvati Yatri,HTLGBO1000005402,Hotel,430/ Chandakwadi/ M G Road,Nashik,Maharashtra,India,regular,1,20.00574883,73.78565402
Hotel Prince,HTLGBO1000054396,Hotel,Upper Reliance Fresh (Madan Gopal Road)/ Kesar Ganj,Ajmer,Rajasthan,India,regular,0,26.4496246,74.6368603
Hotel Palak Paradise,HTLGBO1000050466,Hotel,241-247/ Tara Nagar-D/ Kalwar Road/ Delhi Ajmer express highway / Jaipur,Jaipur,Rajasthan,India,regular,3,26.9447557,75.7409112
Hotel Radiant,HTLGBO1000086192,Hotel,Near Modern High School/ 1170/4/ Jangali Maharaj Rd/ Shivajinagar/,Pune,Maharashtra,India,regular,0,18.5308225,73.8474647
Hotel Radhika,HTLGBO1000056296,Hotel,Main Road/ Maharashtra Major State Highway 3/ Sawe Wadi/ Latur/ Maharashtra 413512,Latur,Maharashtra,India,regular,0,18.3987172,76.5746983
Hotel Rajan,HTLGBO1000075358,Hotel,Phagwara Gate/ Near Pratap Bagh/ Chahar Bagh/ Bajwa Colony/ Jalandhar/ Punjab 144001,Jalandhar,Punjab,India,regular,0,31.1235963,75.7724302
Hotel Paradise,HTLGBO1000012860,Hotel,Hadimba Road/ Near Sagar Resorts/ Manali,Manali,Himachal Pradesh,India,gostays,3,32.2396325,77.1887145
Hotel Pentas,HTLGBO1000004007,Hotel,Mahatma Gandhi Road/ Opp DM Residence AGRA.,Agra,Uttar Pradesh,India,regular,2,27.17222,78.0091033
Hotel Raj palace,HTLGBO1000041222,Hotel,Tilak Road/ Ahmednagar,Ahmadnagar,Maharashtra,India,regular,3,19.0867369,74.7327732
Hotel Picasso/Paschim Vihar,HTLGBO1000006168,Hotel,B-374/ Meera Bagh/ Outer Ring Road/ Paschim Vihar,Delhi,Delhi,India,regular,3,28.65941811,77.0916214
Hotel Padmini Palace,HTLGBO1000003134,Hotel,27/Gulab Bagh Road,Udaipur,Rajasthan,India,gostays,2,24.57646311,73.69524803
Hotel Prince,HTLGBO1000053116,Hotel,Station Road/ Bhuj Kutch,Bhuj,Gujarat,India,regular,3,23.2564812,69.6762411
Hotel R V International,HTLGBO1000011461,Hotel,K 7.1st Phase/100Ft/Ring Road/KIADB Industrial Area/Jigani Anekal Tq/Bangalore,Bangalore,Karnataka,India,regular,1,12.7105259,77.6911295
Hotel Pushkar Anandam,HTLGBO1000013500,Resort,Kishan Pura Road Pushkar,Pushkar,Rajasthan,India,regular,2,26.489749,74.5510856
hotel prince residency,HTLGBO1000058412,Hotel,48 Railway Link Rd Near St.Paul Church,Tarn Taran,Punjab,India,regular,2,31.4616728,74.9267229
HOTEL RADOS BAGA,HTLGBO1000033042,Hotel,NEXT TO TITO'S LANE/ OPP NAZRI RESORT/ BAGA BEACH ROAD / BAGA / GOA/ NORTH GOA,Goa,Goa,India,regular,0,15.55779592,73.75555436
Hotel Park View,HTLGBO1000002395,Hotel,Opposite Shanti Kunj Ashram/Haridwar-Rishikesh Highway,Haridwar,Uttarakhand,India,regular,3,29.9877213,78.1855581
Hotel Pink Palace,HTLGBO1000067928,Hotel,"1-A/ Tonk Road/ Sawai Madhopur Ho/ Sawai Madhopur - 322001/ Balmandir Colony	 (Map)",Sawai Madhopur,Rajasthan,India,regular,1,26.0377772,76.3521514
hotel parijat,HTLGBO1000038718,Hotel,hotel parijat/ mission road/ the mall manali,Manali,Himachal Pradesh,India,regular,2,32.2415294,77.1888121
Hotel Pramod Palace,HTLGBO1000014132,Hotel,In Front of Temple Road/ Khajuraho (M.P),Khajuraho,Madhya Pradesh,India,regular,0,24.8318452,79.9198549
Hotel RAINBOW,HTLGBO1000082452,Hotel,Talala Road/ (3 kms frm Gateway hotel)/ Sasangir/ Gujarat,Sasan Gir,Gujarat,India,regular,0,21.170602,70.5963974
Hotel Prime Avenue,HTLGBO1000008885,Hotel,81-EC/ Scheme No.94-C/ Ring Road/ Opp. Hotel Radisson/ Indore,Indore,Madhya Pradesh,India,regular,0,22.75027379,75.90409063
Hotel Pleasant Haveli,HTLGBO1000081532,Hotel,Chainpura Street / Gandhi Chowk Jaisalmer/ Rajasthan/ INDIA,Jaisalmer,Rajasthan,India,regular,0,26.91621,70.9095755
Hotel Preet,HTLGBO1000003755,Hotel,Rangri/ Kullu Manali National Highway/ NH-21,Manali,Himachal Pradesh,India,regular,0,32.22421265,77.19005585
Hotel Plaza,HTLGBO1000062300,Hotel,OPP Petrol Pump/Mayapur/Nadia,Mayapur,West Bengal,India,regular,0,23.1251995,83.2044168
Hotel Rajhans Regency,HTLGBO1000065464,Hotel,OPP. AMRAPALI CINEMA/ GARH ROAD,Meerut,Uttar Pradesh,India,regular,2,28.9694706,77.7240292
Hotel Pratham International,HTLGBO1000076866,Hotel,Shoram Palace Rd/ Bombay Kist/ Ooty/ Tamil Nadu 643001,Ooty,Tamil Nadu,India,regular,0,11.4128584,76.6930799
Hotel Planet Landmark,HTLGBO1000004536,Hotel,139 / 1/ Amli - Bopal Road/ Off S. G. Road/Nr. Ashok Vatika And Iscon Circle/ Ahmedabad,Ahmedabad,Gujarat,India,regular,3,23.0032071,72.5969191
